account_id,customer_id,account_type,balance_usd,open_date
ACCP14LJMQ3GP68,CUS9YMWAZ5GKE1R,Business,31125.85,2022-02-21
ACCS30MZ7A9A3QY,CUSVW47WM6VIMQ7,Business,24533.05,2022-07-29
ACCAS0R6PEAKY8N,CUSQE66NFAM7V4L,Checking,89804.12,2019-11-10
ACCARBX3SKIZKF2,CUSK5I0BLA723AD,Business,150709.97,2023-04-05
ACCCLCX8AKJIS0O,CUSKO42445W8YWD,Business,151419.13,2020-09-04
ACCPCK3QZZZOI8E,CUSOV2LC5LVOWFV,Savings,193590.32,2023-11-16
ACCBYKKFGNYR8SW,CUSCAI839HO6ZJC,Savings,182433.34,2023-08-25
ACCH5UEKNVUUSTO,CUS8PMM5VNJV3YY,Savings,28076.49,2023-04-20
ACCOBFDDCQHU98N,CUSAKGDZOF1XKZV,Checking,588.26,2025-12-07
ACCWCVJIEM5R2UL,CUS5C2WCB5ICDU8,Savings,96012.4,2023-11-16
ACCOQBEUGN6326O,CUS8FMXXCNGCGBU,Savings,79437.35,2019-11-02
ACC54MAJDO52NV9,CUS2WWGGCVUT74M,Business,180528.68,2024-10-03
ACC2W1XMQYMQDHZ,CUSZOZ46ZKKSIUQ,Savings,122236.28,2024-11-24
ACCHKSJLVERPM68,CUS8HS2C39Z32HF,Checking,80612.38,2019-05-05
ACC4AXWD7IZE1D8,CUSRE2V7YWLI1JS,Savings,54135.23,2019-07-31
ACC0AI27UW2RE9U,CUSGJ7BPORMWUHB,Checking,123885.86,2020-05-08
ACCMC4QY2HULTT8,CUSFMMEN4052W8L,Savings,71687.51,2019-07-22
ACCAQE0K8QNNIU2,CUS7N1BQG3DCMYX,Business,196099.34,2020-10-01
ACC1WBKQJO49WNV,CUSDQVAIJ4FYY12,Checking,54933.34,2025-11-06
ACC17S60JZW7HSP,CUSRD9O0PMJ80K9,Business,112890.02,2021-04-03
ACCRUZ4X9PVZ1KQ,CUSBFLP17T36B6R,Business,800.97,2024-09-23
ACCMNQ0NCJFXQ2W,CUSMD4LIYIZN3ZB,Savings,2614.06,2021-06-04
ACCD6FST859EPXG,CUSD88YUDI2LIYW,Checking,121578.8,2023-10-18
ACCVLS1R6SGP8Y5,CUSFFLM9R3454NB,Business,128844.48,2019-09-12
ACCRRKBFQF0KZPG,CUSGB9LPR1QUW10,Checking,175590.71,2024-05-07
ACC1SQE41G02763,CUSPTC16ZE7BLP7,Savings,147020.67,2020-03-06
ACCU5UAW0Z9NAGF,CUSXEIBB65PRL1J,Savings,109873.85,2020-08-29
ACC5ZADWW20UODJ,CUS4WLDF0U14AM6,Savings,199172.64,2019-06-05
ACCK1NGDJOBF6P2,CUS2SCY2P5W50CF,Checking,160511.87,2019-11-21
ACCZKW4MDNS40DC,CUS3FX977HW0Y60,Business,98821.74,2019-01-01
ACCC417PKG6T031,CUS0XZPC74M6ZHA,Business,90685.43,2023-04-23
ACC9GW1K9FDP6SJ,CUSPOPXDX8IAUI1,Business,155757.74,2021-02-05
ACC0TL06UO83K2B,CUSWM28K2YHW3NN,Savings,107436.73,2025-06-11
ACCJFFWUFPZFAYH,CUSBE5RSYFBB2X8,Business,55887.13,2020-03-10
ACCPJ7DV0RXLH0U,CUSZY6MY57QLRUY,Business,175620.55,2024-12-17
ACC0T5EZTT2KVI7,CUS4RPQ5XM4WLXV,Checking,99435.7,2025-04-18
ACCFFHXHGQTXTNZ,CUS5227FVER3RC9,Checking,125994.26,2023-03-17
ACCC77O8QRGHW9A,CUS7FNMWTANXTOJ,Business,199822.55,2019-12-24
ACC681RT8LB1MDI,CUSV44JT6694YEX,Checking,47286.19,2019-09-16
ACCLVE2KCAQVIBM,CUS6JKN8JFCP9GJ,Business,18382.09,2019-03-14
ACCCSLS06IH9VWI,CUS9QQ5O1LWVPT9,Business,111491.52,2025-01-12
ACCNQH103SLW2J1,CUSWMU50MWM1VUR,Checking,69387.08,2023-09-12
ACCW1XN5BROO1MW,CUS6EFOG1XIFE1L,Savings,125558.09,2021-11-03
ACC1FM2HVPLV1EI,CUS16R98NV11FGV,Savings,28346.75,2024-11-02
ACC281LBYMFBEJJ,CUSUV46AQZANFNU,Savings,106631.39,2025-04-10
ACC688L7NXBARPM,CUS2EN8YJBPOB9O,Business,45647.36,2025-08-31
ACC6CS2QBW17ZTT,CUS76NK2GCR67L2,Savings,73882.61,2021-11-06
ACCFCF1R6H4KJQB,CUSJHQDXVNIUA0I,Savings,50704.02,2024-12-05
ACC68F7M0SH4SDZ,CUSK6QO3YB360FP,Business,135259.1,2024-09-05
ACC4LFY7AJWR7FA,CUSNNFRR92MGAT2,Checking,96993.16,2021-09-25
ACC454XZWKFT4MI,CUSHV02W2Y685XI,Business,96410.17,2020-10-13
ACC78JVKYXXR1YI,CUSPK8VOU79TK84,Business,190924.67,2020-10-01
ACCDKGW3G7SQZX1,CUS3DCA4CXDR42W,Business,117758.59,2024-03-23
ACCEIEIEYQL9PMT,CUS40YWI19G2O5Z,Savings,127984.32,2021-12-04
ACCJEV5KV5KLZF1,CUS5N97DP6NOL2I,Checking,57316.4,2023-05-13
ACCJSNWAZEMCPLG,CUS9GVXQTCWZI9A,Business,44794.24,2025-09-19
ACCMEJHVJXDNB5W,CUSI93E4UYBX22E,Business,9544.83,2021-09-20
ACC4VHJDULU83CZ,CUS4SC92L0NSFWC,Savings,102977.69,2021-12-02
ACC4DADKJRRWK1X,CUSSJGB50X8KGMX,Business,984.24,2022-12-22
ACCEE91SRZ9Y7T4,CUS20HCNC0HACXS,Business,139930.23,2022-02-14
ACCPOXTTYJKBELQ,CUS87OE1LO33J3O,Savings,81730.96,2020-04-05
ACCOTE6SAXPS0QP,CUSL1B1N73G9QX3,Business,74396.61,2024-10-31
ACC7Q26B0WBESBV,CUSGZ8IL9SYRY4B,Checking,32352.32,2023-06-04
ACCRECJ3KGFLKGE,CUSK8WW6I0SI7R3,Checking,7596.2,2025-12-29
ACCLY0EWZL2O0QG,CUS5S3UJUKLGH2D,Savings,25622.6,2020-07-10
ACC09H1PVIZGGUM,CUSAGIUWXNS2CGI,Checking,29779.45,2025-12-31
ACCLGY0W3MM6V61,CUSPV90KTXOV723,Checking,34017.6,2024-06-26
ACCVF4I8XDBBAIF,CUS78CV0O1EYHM2,Business,6813.18,2021-06-30
ACC594GHWHTO9IA,CUS34SD0YRWU76P,Checking,14956.93,2022-12-28
ACCWGMDO0252AEE,CUSKYJZ9A6AUKMC,Business,186798.84,2025-10-02
ACCO3PJ47UD0KDS,CUSBWYWTSG1TVQC,Business,85008.25,2021-08-28
ACCMEA65F0J1WEX,CUSO43XMGBBCOIS,Business,7874.57,2020-11-01
ACCR6O4HO6IKV6I,CUS3M8F5T62B5HB,Checking,120576.12,2020-05-25
ACCCNYEK0KZTA0B,CUSCKRKUTRXLXLI,Business,102513.54,2022-01-19
ACCCRNB9B7FC1B2,CUS6ZAFBAS85JKV,Checking,168309.49,2024-10-12
ACCX1UBFXZJE1YX,CUSOMDT7TFFGGCX,Business,15249.68,2021-05-23
ACCXRFOOPTWXSVU,CUSED9AI729O0MA,Business,142514.07,2019-04-21
ACC8HSIIP5G9VZL,CUSC08WW8VMCNQJ,Business,160773.52,2025-06-11
ACCGWUN3KBVH7PF,CUSB0CETR385U99,Checking,142156.77,2019-10-29
ACCY0XV6G4WEBD1,CUS2LVFKBWD9T3F,Savings,48614.84,2020-05-06
ACCKYDS1QW2APVM,CUSAK5YX0Y99AWN,Savings,43426.77,2024-06-28
ACCEVYXZQB2DPKI,CUS53D0S3TZ8S0N,Checking,157304.65,2020-11-26
ACCCS3EW1GGZGFC,CUSK00OPBVC58EX,Savings,157998.08,2025-07-12
ACCF84YQVMKBXDY,CUSC8XULS4BI3FR,Savings,30727.68,2019-02-17
ACC04WMVOVRMAPL,CUSRHJ1DKSK9L80,Business,123740.86,2022-04-23
ACCD1OGFSLLRY1K,CUS27EJGM6KX24Z,Checking,136419.06,2024-08-13
ACCKG1RFH85J8N2,CUS9YCAWBIWZF8A,Checking,182065.02,2022-08-05
ACCMLAJ9OMIS6EM,CUSD9EL7W678J57,Checking,61071.71,2025-09-14
ACCS0G5B0RINEMF,CUSQ0AV035FBWND,Checking,146164.8,2021-12-02
ACC2YWVGT25D353,CUSR6OWEUSAHTBV,Checking,18471.62,2025-10-04
ACCSPWNFHBRZ5US,CUSH50GX147ZJB3,Business,156040.07,2023-04-07
ACC3FRMG6X5NH8S,CUSR4IJI934QPVB,Business,139239.08,2022-04-30
ACCFV1ZZPZ34X2K,CUSKU69MEEWKFFL,Business,39705.12,2019-04-02
ACCSW0JIS2BKNUW,CUSM0XBYUWXYF4D,Savings,113560.23,2023-11-04
ACCXV6E5SI6TPPL,CUSI4IUYD7RINA0,Business,98796.86,2022-06-09
ACCFGUGVA36EEXD,CUSYBLVYZUX5NZM,Business,1559.53,2020-08-10
ACCOGB6PWN82FHY,CUS3ZZGVAW8Y7FM,Savings,99355.23,2025-04-09
ACCOMJOCCMCVFV9,CUS2PIHTP8V6WUJ,Business,34007.98,2025-05-28
ACCZ9PRYOWEA2P5,CUSK4OTBGDPUH4G,Business,195145.98,2023-05-06
ACCB4QZLY0RW93K,CUS49OZO13JF46D,Business,60632.21,2024-09-19
ACCSXD08RMRVJKM,CUS3Q4FOEKG02D7,Business,161909.3,2024-04-08
ACCE6TQ4R4RLWZ8,CUSDURB54WXQOJU,Savings,138796.09,2019-11-05
ACCG3HRTK7GKT0J,CUSXWR04W8ZGE0X,Business,184802.75,2024-10-10
ACCI217CHIR6SRS,CUSC2QS24OIN46H,Savings,11225.85,2025-10-15
ACC6O858HXUQMJW,CUS1ICGRIO7B2NX,Business,13165.32,2023-10-14
ACCW5YJRR2MD4WN,CUS49SETW7T125T,Business,90580.38,2021-04-04
ACCEGG7FFTOVA8G,CUS9LYO3PTUQDQT,Checking,7130.31,2019-09-07
ACC7YVPNQZ1KNEE,CUS3O359TSUJT70,Checking,3386.09,2021-07-29
ACC4ORNRI38CXT6,CUSXZ6DDB48GYUL,Savings,169046.92,2021-07-13
ACC5J2F7D40WWKS,CUS25I887VB5UG4,Checking,41655.5,2025-03-22
ACCJ9IIIF8XFMWW,CUSCXJ9AUXHNACA,Savings,157670.59,2021-12-21
ACCAF8IYQD27SBO,CUSK19YO4AF5NWK,Checking,62826.3,2019-01-06
ACC8Z6TTSYI4BS9,CUSWLMS4X54NTUD,Checking,182118.02,2020-06-11
ACC69ZP9EZUBEA8,CUS05SS2IAV4F29,Checking,86199.02,2024-10-09
ACCM20COE2DZHAV,CUSTGVY81U45UZ5,Savings,24159.95,2019-07-29
ACCDW9MW7E3H6UD,CUSTZFQ5N6H3IYU,Checking,104615.26,2023-04-08
ACC0R5ZVJ04P5VP,CUSM66F5XREBXR9,Savings,196764.25,2024-05-08
ACCQCREH80MDBVH,CUS8P2NK1R7T7SZ,Checking,170310.13,2020-10-25
ACCSADCGPTMINV3,CUS4235A4SETAIS,Business,90255.15,2024-06-01
ACC4KBDJVV12SH5,CUSZ1HZ1FQ1436E,Business,146486.02,2025-10-05
ACCZVDRTVL9ERFI,CUSFVH8379C6RFC,Checking,179912.49,2021-02-05
ACCO680XWQI1CTP,CUSO37S0VLUMOMV,Checking,54561.92,2025-12-29
ACCP5S28XW8SI04,CUSTSY66H4KRQ3V,Business,142590.42,2019-01-06
ACCX2DFKCSY6PXN,CUSN1QCAZ9ASWL1,Savings,84160.96,2024-03-22
ACCQSHHHN28OCM1,CUSMFDXOF29PDIP,Savings,15818.45,2019-07-07
ACCITAMVR14L38Y,CUS26UGQYOF4P5P,Savings,58664.91,2025-02-11
ACC40R6F390CZEA,CUSQWY2NB958804,Business,31271.2,2021-06-24
ACCGRS07FNI38VN,CUSHZLLB927VE5Z,Checking,172095.79,2023-09-25
ACCXNVW8HBJ6EO6,CUS6CZ4BT5DDZH3,Savings,52383.94,2023-07-16
ACCDU9T59FOHN71,CUS1WUVWKCY25DS,Savings,101903.46,2025-09-02
ACCVC0FCYPTSFFQ,CUSSDR3FCO68W09,Savings,23466.36,2024-08-05
ACCQKT1ECI0PNBW,CUS3NUYNUDI3J5N,Business,22900.65,2025-06-18
ACCRI169NNQLXEI,CUSNF5BXRV0VY4Q,Business,116311.4,2023-02-21
ACCNYJEE8O64HKJ,CUS44C68AU9DKBP,Business,89685.66,2022-01-15
ACCIZLFF1BS63RD,CUSYJJBUZMWSCEU,Business,72904.59,2019-08-10
ACCPF3UWGA1BDI0,CUSGGK221MSQ0KR,Savings,123568.21,2024-11-04
ACCS4H4DQ6YDKW0,CUSF3ICP7ZFB8FR,Savings,59410.4,2023-08-25
ACCDN9W20EBR9DO,CUSQ9Q7XSG4VLGM,Savings,136493.89,2022-10-05
ACC2OWZRJ7HC9UZ,CUS4PETQEZAQOEF,Savings,116064.02,2023-01-19
ACCLNUW2N466FDZ,CUSP95QH1176Z6T,Savings,170446.86,2021-02-24
ACCR8EZNXLJEJG5,CUSEUVTYT8QZPKY,Checking,39513.59,2020-09-15
ACCGSW6OD6YAFVC,CUSIW3QANO4EKR2,Checking,7570.2,2025-03-28
ACCHWX2V68O6VON,CUSLR3VIGG0DCQW,Savings,40169.02,2019-07-22
ACCNRFJM8A8RAS6,CUSYV2VX4U7VIP3,Checking,131245.18,2023-11-07
ACCADQKMKULZE69,CUSDHZT36SY568B,Business,83483.15,2023-05-06
ACC6SWB4JHVBIFO,CUSO052T30PM76B,Savings,184640.47,2024-03-22
ACCYIO49CMU6I2G,CUSCBISC01QASL9,Savings,4497.26,2024-09-24
ACCG6KNEKEGMXZX,CUSI44IVNDRCB1W,Checking,56693.86,2024-06-29
ACCCL40N1GQF7NW,CUSH2Y7JUYHTLH8,Business,189238.23,2019-01-30
ACC6QTEBIC4HNY8,CUSA5TVVSR9F72D,Business,128399.08,2024-05-04
ACCMEGZ3S7KURJO,CUSIA52041HLKG3,Savings,2178.35,2019-10-07
ACC0UB5DL7XGV5O,CUS8ICWA210YD3S,Business,13854.18,2025-01-08
ACC6YD1Y9E82G37,CUS82NTP4GY73C1,Business,103480.81,2019-10-11
ACCL1ZUKXN82SDJ,CUSGOQTQ6GBVC9P,Checking,169982.32,2022-06-19
ACCUF9O8U6CDDIU,CUS8SC6B8544VE9,Checking,32908.01,2021-04-04
ACC2RJO8V3VA1M6,CUSJ3BB3UE3QBL2,Business,66366.36,2019-03-04
ACCCY3XL701PYGH,CUSNXZNLAG991KG,Savings,198368.95,2020-06-08
ACC8560IZ971BII,CUSZ1N5TPLL1WI8,Savings,134554.7,2024-02-19
ACCGOFEIAAZBPH1,CUSCZNGQ7N3YCOT,Checking,89095.25,2025-06-01
ACCMXOMT1A4DIJV,CUS80DC36P8XSJ1,Checking,154068.6,2024-11-03
ACCGE2IJP0L5S2Q,CUSS00PY3FJN4IZ,Business,71855.53,2025-06-23
ACC0SKZ6IICJR1V,CUSCB0YFVH82SEO,Checking,105643.63,2025-10-13
ACC93F62MPFKIHE,CUSSB4N0QK4EJVC,Business,53257.23,2025-10-18
ACC9CHLH5CI1PZ0,CUSHCTNQ7QMQCBD,Checking,48449.87,2021-12-21
ACCNDK0NMUTLLEG,CUSJ4UDKHN09PXW,Checking,109235.01,2022-09-09
ACCD7G3933A6P81,CUSC46329ERVE5K,Checking,186602.7,2019-09-10
ACCNTHWP7ZO69BA,CUSNG5267PKCHUQ,Checking,141510.77,2023-08-07
ACCHIK50CD10L70,CUSVLKSQ2UZSK4Q,Savings,153913.0,2019-05-14
ACCHRYUB3Q0RUWA,CUSRUM2L7V3EEXQ,Savings,101323.42,2024-01-27
ACC9M0TRJ4C6KD5,CUSCLEA8HI9C54D,Business,113219.83,2025-03-11
ACCNWVULGB19PQU,CUS335OPMVDH405,Business,72530.38,2019-08-22
ACCX0HG0J6TZXGA,CUSSANT1PV4A2B6,Checking,191785.68,2025-05-17
ACCXG0Z7087JXCH,CUS2JQ2I7HQNIOW,Business,128629.26,2019-02-24
ACCEWXCREAL9GOC,CUSVQ66IKQL96M8,Business,109953.35,2021-05-16
ACCK5XQZLVPAXXN,CUS2T1FR8BPKAU6,Savings,8836.75,2020-07-22
ACCM339J2J6MB1D,CUSRU4C2P2K5QS4,Savings,120776.12,2025-08-12
ACC3U4J9QYFDE6V,CUS8M1HCWLMLRTE,Checking,188520.71,2023-10-21
ACCXLDC6HP67LZ1,CUS46AW8FW8OWLA,Business,100711.74,2025-12-19
ACCTRGRFY4U2PO9,CUS1GQUYXN38FOX,Checking,61998.75,2020-05-02
ACCWO6DAYWQNS3N,CUS8CLPXRTUWM6G,Business,140535.19,2021-06-14
ACCWH3T9S1CIE76,CUSAM148P0TVHHP,Checking,160366.35,2025-03-01
ACCK3SB8XTX2L91,CUS878NAPL5IXJN,Savings,102664.26,2022-04-27
ACCO5HAR348MSEG,CUST3IYY3XGX73G,Business,185633.77,2021-04-18
ACC6DKF8GUOBPP9,CUSZ62500YYQWIM,Checking,14662.28,2019-09-12
ACCJUN90TNOLB1F,CUSUVLTFVF7YQ0P,Checking,100898.92,2025-10-19
ACCXR4H0E8MTF12,CUSSMP1V04WJ6LL,Business,16907.64,2023-02-25
ACC94MS9K7DM480,CUSAF03GNQ9F0XO,Savings,166373.54,2021-09-14
ACCAOO8DE51O58V,CUSBGUW84RWX9NY,Checking,95497.82,2019-12-22
ACCKEUJ3P23YFBC,CUS6KNPXW4NSZP5,Checking,88522.0,2024-04-04
ACC4B84MOARRZC6,CUSEI41DNNQSMA3,Business,81634.45,2025-02-06
ACCM74OGAKNJ0RK,CUS9615PAYJ30AM,Checking,69336.96,2023-10-10
ACCNKRNP1UU4E4A,CUS8ABYI7T7LFFO,Business,148091.88,2020-05-21
ACC8N7HS5JVDZ82,CUS1EQXRZI3A8JE,Checking,31897.27,2020-05-29
ACCF458OIHSY2IY,CUSGJ7BPORMWUHB,Checking,68077.02,2019-01-23
ACCDCFWVVMTDN4Q,CUSQ8XT7T8BD4DZ,Business,128869.05,2025-10-26
ACCF5PALTPHTB0R,CUS2XN9FDGBC1V3,Business,143143.25,2019-10-29
ACC284L0L6A974L,CUS11PP87Q0QTK2,Checking,122175.56,2022-02-05
ACC013SEF503J95,CUSVOU6AP0F5FM0,Business,108581.02,2022-01-03
ACCJ78H89LYBMJH,CUS42SEV0CL0WW2,Checking,51560.15,2023-10-21
ACCRH23UJ2S1CC0,CUS954SWD87A5H6,Checking,61081.27,2019-06-21
ACCQHRP4DDL5IQ5,CUSC6604YO5GSPX,Business,106728.87,2025-02-09
ACCH3CDD1GVOTRI,CUSE2PMSVRZ23F4,Checking,9548.64,2019-05-08
ACC8G6VZ5D4H441,CUSCPMRMJB8Z4XR,Savings,44362.35,2019-07-25
ACCU949BGYTE4S4,CUSQET2C077U9J3,Business,67644.8,2021-03-27
ACC97FI8ARVU18E,CUSKLS553E7L1P4,Checking,178614.65,2019-01-15
ACCI3LAWE9PF2P7,CUSQO4HFJ70NGLV,Checking,115590.27,2021-09-11
ACCHIW2WCA4S1MU,CUS7GATI2WJS7SM,Checking,124790.81,2022-03-20
ACC035J8XHHNSIJ,CUSEMV1UJEL002S,Checking,16983.03,2025-05-25
ACCB261KI46JQAI,CUS7WABA3WUYWLA,Savings,77270.27,2021-10-19
ACCZM7DDIBUIN65,CUSLRD2ABIT7YO4,Checking,144065.53,2020-11-17
ACC5J2GTNEUWJ36,CUSYPJTFD8V6U1Q,Checking,45363.12,2023-06-22
ACCOQ7EYGA2LCUY,CUS4XPYHAH8CROH,Checking,126671.0,2023-09-18
ACC0QOEN0TXN5JH,CUSXIHXZM79V9VW,Business,10914.53,2021-05-06
ACC5R5U5UZEKJ9I,CUSW49BJH1KLCCY,Business,71448.17,2020-11-16
ACCCZ471ND4TMXK,CUSRLUHNWR7DVDU,Savings,88146.27,2022-05-23
ACCN5SK8RZ9IA2B,CUSQCB40XRRX1P4,Checking,135123.39,2020-06-10
ACCRDKWJJR59W45,CUSS4D8FD5TWYY9,Checking,22673.82,2020-10-10
ACCWWZRM41I0WZG,CUS3RK3MZGH4A9Z,Checking,169698.16,2020-09-29
ACC9EN2V8M7L2BA,CUS0RTWN0NW5LYY,Business,30608.98,2024-03-01
ACCK1V4IZMQE5J8,CUSSEYK54CSMWO0,Savings,185722.9,2024-09-28
ACCQPOV0U56SQ70,CUSC4BCDOLCSFGT,Business,124831.77,2020-11-18
ACC8T0P60OCYVLC,CUSKOXTPI98MELQ,Business,1433.81,2019-03-30
ACCZBNQBICXQIKR,CUSCOVZHPNUDB49,Savings,22370.1,2022-01-25
ACCZWPWCKF5SEMH,CUSJ1DMTGV8ZOMM,Savings,192890.79,2019-05-02
ACC8V1K4IEHTUM9,CUSCVMRQL43M1ZD,Checking,37305.66,2021-05-06
ACCER6SNF38IXA7,CUSZRYCGZ94KL3L,Checking,40628.98,2024-08-15
ACC2M9DFPBD21JA,CUSEVIIZIGI86GA,Savings,122836.28,2019-02-02
ACC7CBIJ45HW1PQ,CUSK89L1E891O72,Savings,27882.34,2022-05-06
ACCR4RG0F02WC4P,CUSV0F5PCXV7WYS,Business,174225.1,2025-12-21
ACC9OO21MI5R289,CUSQ8F799XGI2EK,Savings,1774.83,2025-10-08
ACCOX8MX9Z0AGZO,CUS3JP8YETUZ4N7,Savings,191399.83,2021-01-24
ACCT3C11JIEQD96,CUSD35DGHNW6KRU,Savings,38473.21,2023-09-13
ACCQ6MCOPFOBMDE,CUSIU86VG9CKN81,Business,196656.46,2020-01-18
ACCY9CA2Z70WGZR,CUSQL6F3R8L8X1G,Savings,18034.97,2025-10-13
ACC6BJO6Z0PUXDE,CUSREAC8HFVG0IL,Checking,76375.16,2019-09-15
ACC3U42EZ7FZMYB,CUSPCMQQ5GBBN52,Business,12479.62,2023-03-23
ACCCFU90OVEA1G7,CUSHZSISW9HR1SN,Business,171147.45,2019-02-14
ACC6FDAF2XY73IU,CUSS3PS2DX9Z3CC,Checking,100451.78,2019-05-21
ACC2AM0I6J8ICXI,CUSI1YAEY910JY8,Checking,143521.31,2023-12-26
ACCD9L8X9KTHDMH,CUS0SKGSG3PIN8L,Savings,123152.64,2019-10-19
ACC5IPS8G07RYLV,CUSX1AMPQGN67JX,Checking,81109.51,2019-06-26
ACC3K3YFB6Q998B,CUSN2SF25BCWN5D,Business,33422.36,2019-03-13
ACC5XAHUIFKVDCY,CUSRA0W0J0XAMUF,Business,75309.97,2022-02-14
ACC5GM0F8A1FDY9,CUSUIU6FBUWCHOB,Business,396.0,2021-08-12
ACCB6NMEX55I19K,CUS491JRT46LJLJ,Savings,63058.78,2019-04-20
ACCRXPASNGEHARK,CUSMZ2TIONAP234,Business,25741.97,2024-08-06
ACCWT2EHUJGLPJT,CUSID9Q63QEWWR9,Savings,107824.98,2020-03-09
ACCC8UDO0IGZIWF,CUSWEAERBICZCVL,Business,36968.23,2025-01-12
ACCXZCUCXP0122T,CUSH11FFDRTR1HH,Checking,96045.5,2023-01-20
ACCI5LNAMD284S4,CUSU8SZFWID6IXL,Business,184035.1,2024-08-22
ACC471B3H8C54CR,CUS5227FVER3RC9,Checking,17644.09,2023-11-07
ACCZV8BIGTN77LG,CUS4K664PSD0GVM,Savings,21469.27,2023-07-11
ACC18YUK6Y1FVW8,CUS2P9UD6ET65HY,Checking,96966.41,2025-09-26
ACCTOJPO7YDE3P9,CUSJMS7HKM2SDNJ,Savings,82648.74,2022-12-14
ACCCLQ4OC956NJP,CUS407PWZ3DNWFF,Business,130241.04,2024-04-03
ACCCPYUQKE8D2KN,CUSAERI2EKE85DW,Checking,73959.8,2022-01-04
ACCD1QISV8UL9QV,CUSWFPIVD2IGDXB,Savings,189948.72,2023-05-25
ACCD6B15CQ05E0Z,CUSZF5TTTRO0CZ5,Business,134518.2,2025-02-20
ACC7BVA667ST2A4,CUS0E5L5578GBVZ,Checking,186135.29,2020-06-01
ACC7IHU279LT3DR,CUS8MX67E0XWN32,Business,103804.98,2022-04-24
ACCLB5V9KZXRWTX,CUS9T8X65Z3F1O5,Business,68282.55,2019-02-26
ACC7S4HJ2PESHWN,CUSVRN6829G7G9M,Savings,28442.04,2024-04-27
ACCDKID2QG0JAUT,CUS8GDDD741M56I,Business,73508.39,2023-04-23
ACCENOS9Y4EM5PJ,CUSWL9I9A2S1TLB,Business,145613.95,2020-09-17
ACCRU8J7U8SM0AW,CUSC4P7BZC8EHRM,Business,134376.78,2024-12-20
ACCJW71UZE4ZUYA,CUSVMDXO8TCZ97R,Business,125408.72,2022-06-05
ACCLXYX35OI3PZK,CUSX05ZF2IDO46G,Savings,30189.64,2023-05-08
ACCBIMIO5V1B36L,CUS86QB2YZ409Q6,Savings,168817.69,2023-07-06
ACC2A3DNOUFOPO7,CUSPZ1F6OR8IDQ1,Savings,3369.53,2019-01-22
ACCY4J8945APV03,CUS0CX09R8R1QNQ,Checking,21438.79,2019-01-15
ACCJUKLWW8W05TQ,CUS5K14D9KRHDT1,Checking,123926.32,2022-07-03
ACCQ7RDEBRVRUXW,CUSACNN2PK1LKK7,Savings,155911.58,2023-06-20
ACCKHYARJADVCV5,CUSUY7EW1TMIK5Z,Savings,85620.8,2021-08-28
ACC5MFBVPNTOU5K,CUSPIJZ94AN87KK,Checking,51281.0,2023-05-03
ACCUSE7QLN4NZ5S,CUS3BF5QGIZQMUH,Checking,171399.51,2021-02-06
ACCDEEYKUMKJ8O8,CUS4F7T8X9LFXAF,Savings,121482.18,2023-10-29
ACCFZ36BZUYMM20,CUS7ENQ4UTQ0MYU,Checking,43612.19,2021-10-07
ACC8VBQBY7I5A9A,CUSXOHIVL39QGQO,Checking,77105.76,2019-02-11
ACCK1FGAPVO616S,CUSV7C1CHX1FO4L,Business,106710.85,2025-06-06
ACCLBFYXQ1AMK48,CUS5EZKJS7MQ2C3,Checking,167311.83,2023-06-08
ACC87FKQ9QYBK11,CUSGL1ZP63I3GDV,Savings,152971.71,2022-07-03
ACCLSDFFU3CKMPU,CUSVB5G5S8A0CII,Business,22315.6,2020-09-16
ACCQR5XUUM3U49G,CUS2NC27BCPUQFZ,Business,21081.99,2019-04-19
ACCOYJ2CUCOUBMZ,CUSEVM1ZKTMHZ4Z,Checking,191189.85,2022-04-16
ACC6YBVU6DYIT7N,CUS7I1D7XY5KABG,Savings,163998.53,2021-08-24
ACCE92Z8ZIX468F,CUSIH8XW2TOZO6V,Checking,43563.86,2025-02-22
ACCFI18QMH5J5CH,CUS7ER52XTR4KFP,Business,122073.68,2019-11-13
ACCOV14WZP0MXHD,CUSQSL67SC685F7,Checking,140986.32,2023-04-19
ACCIINA8VY1O4MZ,CUS4IVXFZYIZAN7,Savings,196181.98,2023-04-10
ACC1WKLN0T4H4JB,CUSZA9MUJG38TDD,Checking,20563.65,2021-01-12
ACCKIMFK456H623,CUSQBQVDBQJ24VV,Checking,9917.95,2020-07-18
ACCU2AWHPCQOZNO,CUSADE5JQ4J90VB,Business,28673.57,2020-12-08
ACCIXXCSUTT1O9O,CUS3L73KLC92H71,Checking,167192.62,2019-05-20
ACCJO2S9NQS25UR,CUST762YXHHJ3QH,Business,10805.75,2021-01-12
ACC5D2W7UF6YX8R,CUSPG1A9CZVU5PR,Savings,41778.32,2025-12-15
ACCCS10TYIHWKSY,CUS1PJQ50XCXMSY,Checking,74178.15,2025-12-17
ACCLMOE8JYDV925,CUSOS8WHJZ7RFVK,Checking,70860.95,2020-01-24
ACC22Y3C3NOOG9B,CUSFBHV4GI498UO,Business,194254.52,2023-04-14
ACCJO7X942J0ZQ6,CUSIRXFJQA2QR5V,Business,78211.67,2021-07-25
ACCQBS2X4400LE2,CUSANHGSLMSW1E3,Savings,188594.86,2022-06-28
ACCNJ14F8QXSHQY,CUSVNF21USLOUA2,Checking,30717.61,2024-07-21
